package,pi_type,has_policy,in_policy,status,policy_url,policy_matches
co.jarvis.phnx,Billing Details,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Biographical Information,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,City/District,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Date,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Event Dates,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Full Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Group Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Institute Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Landmark,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Mobile Phone Number,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,One-Time Password (OTP),True,True,OK - collected and disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Phone Number,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Postal Code,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Recipient Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Student Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,Tax Identification Number (GSTIN),True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.jarvis.phnx,WhatsApp Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/phnx?defaultLanguage=EN,
co.kevin.lsdpw,Account Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,"address, city"
co.kevin.lsdpw,Beneficiary Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Billing Details,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Date,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,GSTIN,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,IFSC Code,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Mobile Phone Number,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,One-Time Password (OTP),True,True,OK - collected and disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Phone Number,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Recipient Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,School,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Tax Identification Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.lsdpw,Tax Identifier Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/lsdpw?defaultLanguage=EN,
co.kevin.vqbra,Account Number,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Address,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Address Line 1,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Address Line 2,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Beneficiary Name,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Billing Details,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,City/District,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Date Range,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Date of Birth,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Email Address,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Full Name,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Group Name,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,IFSC Code,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Institute Name,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Landmark,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Mobile Number,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Mobile Phone Number,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Name,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,One-Time Password (OTP),False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Phone Number,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Postal Code,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Recipient Email Address,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,School,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Student Name,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,Tax Identification Number,False,N/A,NO POLICY - could not retrieve,,
co.kevin.vqbra,WhatsApp Number,False,N/A,NO POLICY - could not retrieve,,
co.lily.vdcfd,Account Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,"address, city"
co.lily.vdcfd,Address Line 1,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Address Line 2,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Beneficiary Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Billing Details,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Biographical Information,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,City/District,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Date,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Full Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Landmark,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Phone Number,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Pin Code,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Recipient Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Student Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lily.vdcfd,Tax Identification Number (GSTIN),True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/vdcfd?defaultLanguage=EN,
co.lynde.svfmk,Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/xflerr,"address, city"
co.lynde.svfmk,Bank Account Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Beneficiary Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Billing Details,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Biography,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Group Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,IFSC Code,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Mobile Phone Number,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,One-Time Password (OTP),True,True,OK - collected and disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Phone Number,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Recipient Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Student Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Student Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.lynde.svfmk,Tax Identification Number (GSTIN),True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/xflerr,
co.mikeapp,Date,True,True,OK - collected and disclosed,https://www.mikeapp.co/privacy,
co.robin.cnuws,Account Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,"address, city"
co.robin.cnuws,Beneficiary Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Billing Details,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,City or District,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Date,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Date of Birth,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Full Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,GSTIN,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,IFSC Code,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Institute Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Landmark,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Mobile Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Person's Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Phone Number,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Postal or Zip Code,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Recipient Email Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,Short Biographical Information,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.robin.cnuws,WhatsApp Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/cnuws?defaultLanguage=EN,
co.rogers.gkmdz,Account Number,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/gkmdz,
co.rogers.gkmdz,Address,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/gkmdz,"address, city"
co.rogers.gkmdz,Address Line 1,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/gkmdz,
co.rogers.gkmdz,Address Line 2,True,True,OK - collected and disclosed,https://privacy-policy.courses.store/gkmdz,
co.rogers.gkmdz,Beneficiary Name,True,False,VIOLATION - collected but NOT disclosed,https://privacy-policy.courses.store/gkmdz,
